timeframe,box_bars,box_max_atr,adx_min,min_rr,target_mode,allow_range,score,dev_start_utc,dev_end_utc,dev_span_days,dev_trades,dev_trades_per_day,dev_win_rate,dev_win_ci_low,dev_win_ci_high,dev_expectancy_r,dev_profit_factor,dev_max_drawdown_pct,dev_start_equity,dev_end_equity,dev_net_pnl,dev_profit_per_day,dev_halt_reason,dev_ambiguous_exits,dev_skipped_entries,dev_per_symbol_pnl,val_start_utc,val_end_utc,val_span_days,val_trades,val_trades_per_day,val_win_rate,val_win_ci_low,val_win_ci_high,val_expectancy_r,val_profit_factor,val_max_drawdown_pct,val_start_equity,val_end_equity,val_net_pnl,val_profit_per_day,val_halt_reason,val_ambiguous_exits,val_skipped_entries,val_per_symbol_pnl
5m,3,2.5,20,0.1,opposite,False,-177.31392120316596,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,81,1.6401603037333896,32.098765432098766,22.942074394347284,42.876580605086936,-0.9650707745406377,0.2734126267759173,30.025337856496474,100.0,69.97466214350352,-30.025337856496446,-0.6079798426964056,max_drawdown 30.03%,0,"{""gross_leverage"": 18, ""max_drawdown"": 26729, ""max_positions"": 28, ""sized_down"": 91}","{""AUDUSD=X"": -11.443149, ""EURUSD=X"": -7.053758, ""GBPUSD=X"": -3.191175, ""NZDUSD=X"": -8.337256}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,65,4.12062513757429,27.692307692307693,18.293439815390553,39.58086874222576,-1.0837603631545694,0.1918927242668564,30.375487175669473,100.0,69.62451282433052,-30.375487175669488,-1.9256307080327564,max_drawdown 30.38%,0,"{""daily_loss"": 376, ""gross_leverage"": 12, ""max_drawdown"": 3185, ""sized_down"": 75}","{""AUDUSD=X"": -9.242989, ""EURUSD=X"": -2.092371, ""GBPUSD=X"": -15.622178, ""NZDUSD=X"": -3.417949}"
5m,3,2.5,20,0.1,opposite,True,-146.0214705374307,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,93,1.8831470153975955,37.634408602150536,28.4633031376476,47.78657294866242,-0.7745378885649533,0.3506148618452835,30.192219419310863,100.0,69.80778058068914,-30.19221941931089,-0.611359009545211,max_drawdown 30.19%,0,"{""daily_loss"": 1216, ""gross_leverage"": 26, ""max_drawdown"": 32517, ""max_positions"": 22, ""sized_down"": 113}","{""AUDUSD=X"": -9.971295, ""EURUSD=X"": -5.616681, ""GBPUSD=X"": -4.072593, ""NZDUSD=X"": -10.531651}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,101,6.402817521461589,37.62376237623762,28.79296294235288,47.36154061348755,-0.7220714567028056,0.3712572176633774,31.032552473809215,100.0,69.25078401344207,-30.7492159865579,-1.949322959306334,max_drawdown 31.03%,2,"{""daily_loss"": 436, ""gross_leverage"": 26, ""max_drawdown"": 6173, ""max_positions"": 19, ""sized_down"": 125}","{""AUDUSD=X"": -5.109442, ""EURUSD=X"": -0.522615, ""GBPUSD=X"": -19.578262, ""NZDUSD=X"": -5.538896}"
5m,3,2.5,20,0.1,extension,False,-168.34880901507242,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,65,1.3161780215144485,24.615384615384617,15.75785436701859,36.30601399164826,-1.0386303768149574,0.23907868654520734,30.597462765149047,100.0,69.40253723485095,-30.597462765149015,-0.6195647385476283,max_drawdown 30.29%,0,"{""daily_loss"": 868, ""gross_leverage"": 16, ""max_drawdown"": 31828, ""max_positions"": 10, ""sized_down"": 76}","{""AUDUSD=X"": -12.57832, ""EURUSD=X"": -6.870451, ""GBPUSD=X"": -4.607198, ""NZDUSD=X"": -6.541494}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,72,4.564384767774598,27.77777777777778,18.76014600532294,39.04665131962801,-0.9765961553793545,0.2234401734750535,30.287474296603307,100.0,69.7125257033967,-30.287474296603317,-1.9200511990802895,max_drawdown 30.29%,0,"{""daily_loss"": 424, ""gross_leverage"": 14, ""max_drawdown"": 6557, ""max_positions"": 24, ""sized_down"": 82}","{""AUDUSD=X"": -5.697571, ""EURUSD=X"": -1.523336, ""GBPUSD=X"": -18.235204, ""NZDUSD=X"": -4.831363}"
5m,3,2.5,20,0.1,extension,True,-150.56444487074953,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,119,2.409618224003375,40.33613445378151,31.957754750688565,49.31894630172365,-0.6266572477619299,0.47354234651016297,30.325171773863364,100.0,69.90827372703997,-30.091726272960067,-0.6093241346138297,max_drawdown 30.33%,0,"{""daily_loss"": 564, ""gross_leverage"": 48, ""max_drawdown"": 34077, ""max_positions"": 36, ""sized_down"": 157}","{""AUDUSD=X"": -11.072945, ""EURUSD=X"": -5.178186, ""GBPUSD=X"": -7.353795, ""NZDUSD=X"": -6.4868}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,89,5.642086726832489,34.831460674157306,25.747333146840212,45.170875931848656,-0.771796559039242,0.3279886547624224,30.719127170017273,100.0,69.28087282998273,-30.71912717001729,-1.9474155018633017,max_drawdown 30.72%,0,"{""daily_loss"": 888, ""gross_leverage"": 27, ""max_drawdown"": 8629, ""max_positions"": 27, ""sized_down"": 113}","{""AUDUSD=X"": -9.408481, ""EURUSD=X"": 1.335789, ""GBPUSD=X"": -19.558384, ""NZDUSD=X"": -3.088051}"
5m,3,2.5,20,0.3,opposite,False,-177.31392120316596,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,81,1.6401603037333896,32.098765432098766,22.942074394347284,42.876580605086936,-0.9650707745406377,0.2734126267759173,30.025337856496474,100.0,69.97466214350352,-30.025337856496446,-0.6079798426964056,max_drawdown 30.03%,0,"{""gross_leverage"": 18, ""max_drawdown"": 26729, ""max_positions"": 28, ""sized_down"": 91}","{""AUDUSD=X"": -11.443149, ""EURUSD=X"": -7.053758, ""GBPUSD=X"": -3.191175, ""NZDUSD=X"": -8.337256}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,65,4.12062513757429,27.692307692307693,18.293439815390553,39.58086874222576,-1.0837603631545694,0.1918927242668564,30.375487175669473,100.0,69.62451282433052,-30.375487175669488,-1.9256307080327564,max_drawdown 30.38%,0,"{""daily_loss"": 376, ""gross_leverage"": 12, ""max_drawdown"": 3185, ""sized_down"": 75}","{""AUDUSD=X"": -9.242989, ""EURUSD=X"": -2.092371, ""GBPUSD=X"": -15.622178, ""NZDUSD=X"": -3.417949}"
5m,3,2.5,20,0.3,opposite,True,-146.0214705374307,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,93,1.8831470153975955,37.634408602150536,28.4633031376476,47.78657294866242,-0.7745378885649533,0.3506148618452835,30.192219419310863,100.0,69.80778058068914,-30.19221941931089,-0.611359009545211,max_drawdown 30.19%,0,"{""daily_loss"": 1216, ""gross_leverage"": 26, ""max_drawdown"": 32517, ""max_positions"": 22, ""sized_down"": 113}","{""AUDUSD=X"": -9.971295, ""EURUSD=X"": -5.616681, ""GBPUSD=X"": -4.072593, ""NZDUSD=X"": -10.531651}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,101,6.402817521461589,37.62376237623762,28.79296294235288,47.36154061348755,-0.7220714567028056,0.3712572176633774,31.032552473809215,100.0,69.25078401344207,-30.7492159865579,-1.949322959306334,max_drawdown 31.03%,2,"{""daily_loss"": 436, ""gross_leverage"": 26, ""max_drawdown"": 6173, ""max_positions"": 19, ""sized_down"": 125}","{""AUDUSD=X"": -5.109442, ""EURUSD=X"": -0.522615, ""GBPUSD=X"": -19.578262, ""NZDUSD=X"": -5.538896}"
5m,3,2.5,20,0.3,extension,False,-168.34880901507242,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,65,1.3161780215144485,24.615384615384617,15.75785436701859,36.30601399164826,-1.0386303768149574,0.23907868654520734,30.597462765149047,100.0,69.40253723485095,-30.597462765149015,-0.6195647385476283,max_drawdown 30.29%,0,"{""daily_loss"": 868, ""gross_leverage"": 16, ""max_drawdown"": 31828, ""max_positions"": 10, ""sized_down"": 76}","{""AUDUSD=X"": -12.57832, ""EURUSD=X"": -6.870451, ""GBPUSD=X"": -4.607198, ""NZDUSD=X"": -6.541494}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,72,4.564384767774598,27.77777777777778,18.76014600532294,39.04665131962801,-0.9765961553793545,0.2234401734750535,30.287474296603307,100.0,69.7125257033967,-30.287474296603317,-1.9200511990802895,max_drawdown 30.29%,0,"{""daily_loss"": 424, ""gross_leverage"": 14, ""max_drawdown"": 6557, ""max_positions"": 24, ""sized_down"": 82}","{""AUDUSD=X"": -5.697571, ""EURUSD=X"": -1.523336, ""GBPUSD=X"": -18.235204, ""NZDUSD=X"": -4.831363}"
5m,3,2.5,20,0.3,extension,True,-150.56444487074953,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,119,2.409618224003375,40.33613445378151,31.957754750688565,49.31894630172365,-0.6266572477619299,0.47354234651016297,30.325171773863364,100.0,69.90827372703997,-30.091726272960067,-0.6093241346138297,max_drawdown 30.33%,0,"{""daily_loss"": 564, ""gross_leverage"": 48, ""max_drawdown"": 34077, ""max_positions"": 36, ""sized_down"": 157}","{""AUDUSD=X"": -11.072945, ""EURUSD=X"": -5.178186, ""GBPUSD=X"": -7.353795, ""NZDUSD=X"": -6.4868}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,89,5.642086726832489,34.831460674157306,25.747333146840212,45.170875931848656,-0.771796559039242,0.3279886547624224,30.719127170017273,100.0,69.28087282998273,-30.71912717001729,-1.9474155018633017,max_drawdown 30.72%,0,"{""daily_loss"": 888, ""gross_leverage"": 27, ""max_drawdown"": 8629, ""max_positions"": 27, ""sized_down"": 113}","{""AUDUSD=X"": -9.408481, ""EURUSD=X"": 1.335789, ""GBPUSD=X"": -19.558384, ""NZDUSD=X"": -3.088051}"
5m,3,4.0,12,0.1,opposite,False,-174.38106663841273,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,82,1.6604091963720735,31.70731707317073,22.647919829889346,42.40398973377209,-0.8984944060162791,0.26565423259371884,30.674733115434606,100.0,69.3252668845654,-30.6747331154346,-0.6211293775747145,max_drawdown 30.67%,0,"{""daily_loss"": 408, ""gross_leverage"": 17, ""max_drawdown"": 31509, ""max_positions"": 12, ""sized_down"": 94}","{""AUDUSD=X"": -7.837875, ""EURUSD=X"": -3.931064, ""GBPUSD=X"": -8.217511, ""NZDUSD=X"": -10.688283}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,66,4.184019370460049,27.27272727272727,18.0032031620791,39.04245444026678,-1.0468707655129608,0.20330607466621883,30.552952101231657,100.0,69.44704789876835,-30.55295210123166,-1.9368809608528985,max_drawdown 30.55%,1,"{""daily_loss"": 456, ""gross_leverage"": 19, ""max_drawdown"": 6041, ""max_positions"": 13, ""sized_down"": 81}","{""AUDUSD=X"": -9.767702, ""EURUSD=X"": -1.06294, ""GBPUSD=X"": -15.120433, ""NZDUSD=X"": -4.601878}"
5m,3,4.0,12,0.1,opposite,True,-151.6595809209331,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,110,2.2273781902552203,37.27272727272727,28.809453277586254,46.59496830468245,-0.730999053620093,0.3925958947172925,30.98903298667618,100.0,69.01096701332382,-30.9890329866762,-0.6274936019238379,max_drawdown 30.99%,0,"{""daily_loss"": 792, ""gross_leverage"": 27, ""max_drawdown"": 33061, ""max_positions"": 6, ""sized_down"": 134}","{""AUDUSD=X"": -7.817904, ""EURUSD=X"": -3.509014, ""GBPUSD=X"": -10.613643, ""NZDUSD=X"": -9.048472}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,101,6.402817521461589,35.64356435643564,26.986507179349307,45.35271694542558,-0.7959655369525033,0.38250550730921473,30.348861352027534,100.0,69.97467001898006,-30.025329981020004,-1.9034327612885233,max_drawdown 30.35%,1,"{""daily_loss"": 835, ""gross_leverage"": 27, ""max_drawdown"": 7437, ""max_positions"": 17, ""sized_down"": 125}","{""AUDUSD=X"": -7.995141, ""EURUSD=X"": -0.087576, ""GBPUSD=X"": -20.752388, ""NZDUSD=X"": -1.190225}"
5m,3,4.0,12,0.1,extension,False,-170.26032676040654,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,73,1.478169162623919,26.027397260273972,17.342050231153916,37.10970506805901,-0.9141341635769611,0.2874953620242478,30.780308410099284,100.0,69.21969158990072,-30.78030841009923,-0.6232671603816761,max_drawdown 30.78%,0,"{""daily_loss"": 608, ""gross_leverage"": 26, ""max_drawdown"": 34149, ""max_positions"": 10, ""sized_down"": 96}","{""AUDUSD=X"": -10.227304, ""EURUSD=X"": -3.335812, ""GBPUSD=X"": -6.053489, ""NZDUSD=X"": -11.163704}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,69,4.374202069117324,26.08695652173913,17.185419574593983,37.51079797142367,-0.9958462710894999,0.22221229967416856,30.664240812404987,100.0,69.33575918759502,-30.664240812405,-1.9439360233265772,max_drawdown 30.66%,0,"{""daily_loss"": 864, ""gross_leverage"": 20, ""max_drawdown"": 7605, ""max_positions"": 37, ""sized_down"": 85}","{""AUDUSD=X"": -10.108563, ""EURUSD=X"": -0.160392, ""GBPUSD=X"": -16.520664, ""NZDUSD=X"": -3.874622}"
5m,3,4.0,12,0.1,extension,True,-144.75348849542382,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,122,2.4703649019194263,40.16393442622951,31.89362104743908,49.03478418580652,-0.5511295533218987,0.49247551757534097,30.50843228616798,100.0,70.94977089864742,-29.050229101352606,-0.5882349702024574,max_drawdown 30.51%,0,"{""daily_loss"": 820, ""gross_leverage"": 48, ""max_drawdown"": 35149, ""max_positions"": 25, ""sized_down"": 164}","{""AUDUSD=X"": -10.950361, ""EURUSD=X"": -2.300157, ""GBPUSD=X"": -9.171232, ""NZDUSD=X"": -6.62848}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,103,6.529605987233106,34.95145631067961,26.434932218518693,44.550152242964494,-0.7085975889269154,0.38329315418715626,30.46812863413774,100.0,69.85484873720745,-30.145151262792613,-1.9110287395298862,max_drawdown 30.47%,0,"{""daily_loss"": 448, ""gross_leverage"": 46, ""max_drawdown"": 8629, ""max_positions"": 47, ""sized_down"": 147}","{""AUDUSD=X"": -13.377029, ""EURUSD=X"": 0.663003, ""GBPUSD=X"": -17.661502, ""NZDUSD=X"": 0.230377}"
5m,3,4.0,12,0.3,opposite,False,-174.38106663841273,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,82,1.6604091963720735,31.70731707317073,22.647919829889346,42.40398973377209,-0.8984944060162791,0.26565423259371884,30.674733115434606,100.0,69.3252668845654,-30.6747331154346,-0.6211293775747145,max_drawdown 30.67%,0,"{""daily_loss"": 408, ""gross_leverage"": 17, ""max_drawdown"": 31509, ""max_positions"": 12, ""sized_down"": 94}","{""AUDUSD=X"": -7.837875, ""EURUSD=X"": -3.931064, ""GBPUSD=X"": -8.217511, ""NZDUSD=X"": -10.688283}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,66,4.184019370460049,27.27272727272727,18.0032031620791,39.04245444026678,-1.0468707655129608,0.20330607466621883,30.552952101231657,100.0,69.44704789876835,-30.55295210123166,-1.9368809608528985,max_drawdown 30.55%,1,"{""daily_loss"": 456, ""gross_leverage"": 19, ""max_drawdown"": 6041, ""max_positions"": 13, ""sized_down"": 81}","{""AUDUSD=X"": -9.767702, ""EURUSD=X"": -1.06294, ""GBPUSD=X"": -15.120433, ""NZDUSD=X"": -4.601878}"
5m,3,4.0,12,0.3,opposite,True,-151.6595809209331,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,110,2.2273781902552203,37.27272727272727,28.809453277586254,46.59496830468245,-0.730999053620093,0.3925958947172925,30.98903298667618,100.0,69.01096701332382,-30.9890329866762,-0.6274936019238379,max_drawdown 30.99%,0,"{""daily_loss"": 792, ""gross_leverage"": 27, ""max_drawdown"": 33061, ""max_positions"": 6, ""sized_down"": 134}","{""AUDUSD=X"": -7.817904, ""EURUSD=X"": -3.509014, ""GBPUSD=X"": -10.613643, ""NZDUSD=X"": -9.048472}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,101,6.402817521461589,35.64356435643564,26.986507179349307,45.35271694542558,-0.7959655369525033,0.38250550730921473,30.348861352027534,100.0,69.97467001898006,-30.025329981020004,-1.9034327612885233,max_drawdown 30.35%,1,"{""daily_loss"": 835, ""gross_leverage"": 27, ""max_drawdown"": 7437, ""max_positions"": 17, ""sized_down"": 125}","{""AUDUSD=X"": -7.995141, ""EURUSD=X"": -0.087576, ""GBPUSD=X"": -20.752388, ""NZDUSD=X"": -1.190225}"
5m,3,4.0,12,0.3,extension,False,-170.26032676040654,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,73,1.478169162623919,26.027397260273972,17.342050231153916,37.10970506805901,-0.9141341635769611,0.2874953620242478,30.780308410099284,100.0,69.21969158990072,-30.78030841009923,-0.6232671603816761,max_drawdown 30.78%,0,"{""daily_loss"": 608, ""gross_leverage"": 26, ""max_drawdown"": 34149, ""max_positions"": 10, ""sized_down"": 96}","{""AUDUSD=X"": -10.227304, ""EURUSD=X"": -3.335812, ""GBPUSD=X"": -6.053489, ""NZDUSD=X"": -11.163704}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,69,4.374202069117324,26.08695652173913,17.185419574593983,37.51079797142367,-0.9958462710894999,0.22221229967416856,30.664240812404987,100.0,69.33575918759502,-30.664240812405,-1.9439360233265772,max_drawdown 30.66%,0,"{""daily_loss"": 864, ""gross_leverage"": 20, ""max_drawdown"": 7605, ""max_positions"": 37, ""sized_down"": 85}","{""AUDUSD=X"": -10.108563, ""EURUSD=X"": -0.160392, ""GBPUSD=X"": -16.520664, ""NZDUSD=X"": -3.874622}"
5m,3,4.0,12,0.3,extension,True,-144.75348849542382,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,122,2.4703649019194263,40.16393442622951,31.89362104743908,49.03478418580652,-0.5511295533218987,0.49247551757534097,30.50843228616798,100.0,70.94977089864742,-29.050229101352606,-0.5882349702024574,max_drawdown 30.51%,0,"{""daily_loss"": 820, ""gross_leverage"": 48, ""max_drawdown"": 35149, ""max_positions"": 25, ""sized_down"": 164}","{""AUDUSD=X"": -10.950361, ""EURUSD=X"": -2.300157, ""GBPUSD=X"": -9.171232, ""NZDUSD=X"": -6.62848}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,103,6.529605987233106,34.95145631067961,26.434932218518693,44.550152242964494,-0.7085975889269154,0.38329315418715626,30.46812863413774,100.0,69.85484873720745,-30.145151262792613,-1.9110287395298862,max_drawdown 30.47%,0,"{""daily_loss"": 448, ""gross_leverage"": 46, ""max_drawdown"": 8629, ""max_positions"": 47, ""sized_down"": 147}","{""AUDUSD=X"": -13.377029, ""EURUSD=X"": 0.663003, ""GBPUSD=X"": -17.661502, ""NZDUSD=X"": 0.230377}"
5m,3,4.0,20,0.1,opposite,False,-182.59685221911042,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,94,1.9033959080362794,34.04255319148936,25.258828830057922,44.07936678407758,-0.8843965844520061,0.3297662866046975,30.49198550190158,100.0,69.50801449809842,-30.49198550190158,-0.6174289407683088,max_drawdown 30.49%,0,"{""daily_loss"": 248, ""gross_leverage"": 21, ""max_drawdown"": 29245, ""max_positions"": 20, ""sized_down"": 104}","{""AUDUSD=X"": -7.958568, ""EURUSD=X"": -5.838815, ""GBPUSD=X"": -7.427498, ""NZDUSD=X"": -9.267105}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,63,3.9938366718027734,25.396825396825395,16.280274583098155,37.34142208484516,-1.146089428911555,0.18356238140997327,30.417420647144766,100.0,69.58257935285523,-30.417420647144787,-1.92828904828917,max_drawdown 30.42%,0,"{""daily_loss"": 456, ""gross_leverage"": 18, ""max_drawdown"": 4309, ""sized_down"": 78}","{""AUDUSD=X"": -9.22386, ""EURUSD=X"": -2.729278, ""GBPUSD=X"": -15.307461, ""NZDUSD=X"": -3.156821}"
5m,3,4.0,20,0.1,opposite,True,-146.6237568875136,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,113,2.288124868171272,37.16814159292036,28.817291567663904,46.36278128310158,-0.6643352439180931,0.4258923932710181,30.251966777871374,100.0,69.74803322212863,-30.251966777871363,-0.612568827394147,max_drawdown 30.25%,0,"{""daily_loss"": 1192, ""gross_leverage"": 35, ""max_drawdown"": 33061, ""max_positions"": 18, ""sized_down"": 143}","{""AUDUSD=X"": -3.067397, ""EURUSD=X"": -7.065654, ""GBPUSD=X"": -10.026897, ""NZDUSD=X"": -10.092019}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,98,6.212634822804314,37.755102040816325,28.790394398869278,47.643597211631736,-0.7345882992593867,0.4207297034924773,30.970931405057208,100.0,71.44641660520055,-28.553583394799432,-1.8101325154528365,max_drawdown 30.97%,1,"{""daily_loss"": 860, ""gross_leverage"": 34, ""max_drawdown"": 7605, ""max_positions"": 18, ""sized_down"": 129}","{""AUDUSD=X"": -6.76527, ""EURUSD=X"": -0.087576, ""GBPUSD=X"": -17.550287, ""NZDUSD=X"": -4.15045}"
5m,3,4.0,20,0.1,extension,False,-172.38324108421762,2026-05-18 23:00:00+00:00,2026-07-07 08:15:00+00:00,49.385416666666664,65,1.3161780215144485,23.076923076923077,14.513708450988846,34.64493980820327,-0.9920907432914725,0.26464172341804926,30.22516976628975,100.0,69.77483023371025,-30.225169766289728,-0.6120262175835929,max_drawdown 30.23%,0,"{""daily_loss"": 408, ""gross_leverage"": 20, ""max_drawdown"": 33977, ""sized_down"": 82}","{""AUDUSD=X"": -11.08904, ""EURUSD=X"": -4.365965, ""GBPUSD=X"": -6.192261, ""NZDUSD=X"": -8.577904}",2026-07-07 08:15:00+00:00,2026-07-23 02:50:00+00:00,15.774305555555555,68,4.310807836231565,26.47058823529412,17.4496029752542,38.00795921712458,-1.0245919861469344,0.20636088924514862,30.093155864987782,100.0,69.90684413501222,-30.093155864987796,-1.90773253117246,max_drawdown 30.09%,0,"{""daily_loss"": 456, ""gross_leverage"": 16, ""max_drawdown"": 7437, ""max_positions"": 16, ""sized_down"": 80}","{""AUDUSD=X"": -10.377538, ""EURUSD=X"": -0.520095, ""GBPUSD=X"": -15.991039, ""NZDUSD=X"": -3.204484}"
