timeframe,adx_min,regime_mode,z_atr,rsi_edge,distance_mode,sl_value,tp_value,score,dev_start_utc,dev_end_utc,dev_span_days,dev_trades,dev_trades_per_day,dev_win_rate,dev_win_ci_low,dev_win_ci_high,dev_expectancy_r,dev_profit_factor,dev_max_drawdown_pct,dev_start_equity,dev_end_equity,dev_net_pnl,dev_profit_per_day,dev_halt_reason,dev_ambiguous_exits,dev_skipped_entries,dev_per_symbol_pnl,val_start_utc,val_end_utc,val_span_days,val_trades,val_trades_per_day,val_win_rate,val_win_ci_low,val_win_ci_high,val_expectancy_r,val_profit_factor,val_max_drawdown_pct,val_start_equity,val_end_equity,val_net_pnl,val_profit_per_day,val_halt_reason,val_ambiguous_exits,val_skipped_entries,val_per_symbol_pnl
1m,12,both,0.25,45,pips,10.0,3.0,-114.27402501257791,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,102,16.49040080835298,30.392156862745097,22.312289773475904,39.895386603298455,-0.14589301464605,0.2301749036315486,15.622964453556671,100.0,84.54196254134115,-15.458037458658847,-2.4991101314099855,max_positions,0,"{""max_positions"": 340}","{""AUDUSD=X"": -8.477516, ""NZDUSD=X"": -6.980522}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,41,29.758064516129032,21.951219512195124,12.003040155386346,36.70530209823529,-0.14680984633725172,0.1483159275347486,6.699455816080279,100.0,93.46205245375621,-6.537947546243799,-4.745284509370499,max_positions,0,"{""max_positions"": 162}","{""AUDUSD=X"": -3.466156, ""NZDUSD=X"": -3.071791}"
1m,12,both,0.25,45,pips,10.0,5.0,-127.25087556535745,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,122,19.72381273155945,19.672131147540984,13.591035553474008,27.604880582366604,-0.23504951439923225,0.13646624335862742,29.468352034093005,100.0,70.531647965907,-29.46835203409306,-4.764166041214102,daily_loss 8.22%,0,"{""daily_loss"": 8825, ""gross_leverage"": 16, ""max_positions"": 276, ""sized_down"": 16}","{""AUDUSD=X"": -2.940064, ""EURUSD=X"": -7.158751, ""GBPUSD=X"": -17.118384, ""NZDUSD=X"": -2.251152}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,68,49.354838709677416,10.294117647058822,5.076512677817478,19.758123521821723,-0.23540283871050166,0.03664370442582088,16.231501735448987,100.0,83.76849826455101,-16.231501735449058,-11.780928678954961,daily_loss 8.35%,0,"{""daily_loss"": 2619, ""max_positions"": 174}","{""AUDUSD=X"": -1.51652, ""EURUSD=X"": -2.908231, ""GBPUSD=X"": -10.928711, ""NZDUSD=X"": -0.878039}"
1m,12,both,0.25,45,pips,10.0,8.0,-127.57191319027051,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,121,19.562142135399124,19.00826446280992,13.01333553120293,26.910535998799883,-0.2380505266465702,0.13210108787620883,29.59642500162164,100.0,70.40357499837836,-29.596425001621693,-4.784871674226478,daily_loss 8.17%,0,"{""daily_loss"": 8853, ""gross_leverage"": 15, ""max_positions"": 283, ""sized_down"": 15}","{""AUDUSD=X"": -2.899808, ""EURUSD=X"": -7.39318, ""GBPUSD=X"": -17.105297, ""NZDUSD=X"": -2.19814}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,68,49.354838709677416,10.294117647058822,5.076512677817478,19.758123521821723,-0.23540283871050166,0.03664370442582088,16.231501735448987,100.0,83.76849826455101,-16.231501735449058,-11.780928678954961,daily_loss 8.35%,0,"{""daily_loss"": 2619, ""max_positions"": 174}","{""AUDUSD=X"": -1.51652, ""EURUSD=X"": -2.908231, ""GBPUSD=X"": -10.928711, ""NZDUSD=X"": -0.878039}"
1m,12,both,0.25,45,pips,20.0,3.0,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 143}",{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 61}",{}
1m,12,both,0.25,45,pips,20.0,5.0,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 676}",{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 266}",{}
1m,12,both,0.25,45,pips,20.0,8.0,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 676}",{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 266}",{}
1m,12,both,0.25,45,pips,40.0,3.0,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 143}",{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 61}",{}
1m,12,both,0.25,45,pips,40.0,5.0,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 676}",{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 266}",{}
1m,12,both,0.25,45,pips,40.0,8.0,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 676}",{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 266}",{}
1m,12,both,0.75,40,pips,10.0,3.0,-113.32593020160809,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,68,10.993600538901987,29.411764705882355,19.918862654604713,41.10650426372672,-0.14126931293922979,0.23264148928864223,9.92998405229542,100.0,90.2460706877704,-9.75392931222962,-1.576923566813815,max_positions,0,"{""max_positions"": 212}","{""AUDUSD=X"": -5.61419, ""NZDUSD=X"": -4.139739}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,25,18.14516129032258,16.0,6.403347608577989,34.65401398023816,-0.1393513345241585,0.16689140491069107,3.4837833631039388,100.0,96.51621663689606,-3.483783363103966,-2.5285524409625557,max_positions,0,"{""max_positions"": 62}","{""AUDUSD=X"": -2.017868, ""NZDUSD=X"": -1.465915}"
1m,12,both,0.75,40,pips,10.0,5.0,-127.08195892135404,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,133,21.502189289323002,22.55639097744361,16.281725221077796,30.371923961626873,-0.21452417399654405,0.16568780858149734,29.77193614125515,100.0,70.22806385874485,-29.771936141255182,-4.813246664803802,daily_loss 9.12%,0,"{""daily_loss"": 7746, ""gross_leverage"": 6, ""max_positions"": 229, ""sized_down"": 6}","{""AUDUSD=X"": -1.111144, ""EURUSD=X"": -8.090368, ""GBPUSD=X"": -18.479475, ""NZDUSD=X"": -2.090949}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,66,47.903225806451616,10.606060606060606,5.233280771918242,20.312525738814617,-0.23678390241033534,0.05675678625835618,15.851846262217082,100.0,84.14815373778292,-15.851846262217123,-11.505372287093072,max_positions,0,"{""daily_loss"": 2126, ""max_positions"": 114}","{""AUDUSD=X"": -1.2576, ""EURUSD=X"": -2.275147, ""GBPUSD=X"": -11.197672, ""NZDUSD=X"": -1.121427}"
1m,12,both,0.75,40,pips,10.0,8.0,-127.1010594303909,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,124,20.047153923880092,19.35483870967742,13.365449027053074,27.185983370538946,-0.23324336424953568,0.14550563842962577,30.16239816665714,100.0,69.83760183334286,-30.162398166657166,-4.876372893228508,max_drawdown 30.16%,0,"{""daily_loss"": 7871, ""gross_leverage"": 10, ""max_drawdown"": 619, ""max_positions"": 221, ""sized_down"": 10}","{""AUDUSD=X"": -1.223631, ""EURUSD=X"": -8.987245, ""GBPUSD=X"": -18.262692, ""NZDUSD=X"": -1.68883}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,65,47.17741935483871,10.76923076923077,5.315354431925605,20.601533031468616,-0.23365208543267135,0.05184280549939009,15.411494256258647,100.0,84.58850574374135,-15.411494256258676,-11.18576196018775,max_positions,0,"{""daily_loss"": 2169, ""max_positions"": 116}","{""AUDUSD=X"": -1.2576, ""EURUSD=X"": -2.375558, ""GBPUSD=X"": -10.65691, ""NZDUSD=X"": -1.121427}"
1m,12,both,0.75,40,pips,20.0,3.0,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 82}",{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 34}",{}
1m,12,both,0.75,40,pips,20.0,5.0,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 475}",{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 179}",{}
1m,12,both,0.75,40,pips,20.0,8.0,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 475}",{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 179}",{}
1m,12,both,0.75,40,pips,40.0,3.0,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 82}",{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 34}",{}
1m,12,both,0.75,40,pips,40.0,5.0,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 475}",{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 179}",{}
1m,12,both,0.75,40,pips,40.0,8.0,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 475}",{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 179}",{}
1m,12,both,0.75,45,pips,10.0,3.0,-114.25491738847545,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,101,16.328730212192657,30.693069306930692,22.543494459305357,40.25753108780571,-0.1456169865391103,0.23218422709932238,15.449531599450687,100.0,84.71573439478811,-15.284265605211887,-2.471016332267331,max_positions,0,"{""max_positions"": 340}","{""AUDUSD=X"": -8.303744, ""NZDUSD=X"": -6.980522}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,41,29.758064516129032,21.951219512195124,12.003040155386346,36.70530209823529,-0.14680984633725172,0.1483159275347486,6.699455816080279,100.0,93.46205245375621,-6.537947546243799,-4.745284509370499,max_positions,0,"{""max_positions"": 162}","{""AUDUSD=X"": -3.466156, ""NZDUSD=X"": -3.071791}"
1m,12,both,0.75,45,pips,10.0,5.0,-127.19616503591084,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,122,19.72381273155945,20.491803278688526,14.282861339624775,28.502354360112037,-0.23325572654852395,0.13849219776649496,29.249509916306593,100.0,70.7504900836934,-29.24950991630665,-4.728785705566585,daily_loss 8.19%,0,"{""daily_loss"": 8825, ""gross_leverage"": 16, ""max_positions"": 273, ""sized_down"": 16}","{""AUDUSD=X"": -2.766292, ""EURUSD=X"": -7.158751, ""GBPUSD=X"": -17.073314, ""NZDUSD=X"": -2.251152}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,68,49.354838709677416,10.294117647058822,5.076512677817478,19.758123521821723,-0.23540283871050166,0.03664370442582088,16.231501735448987,100.0,83.76849826455101,-16.231501735449058,-11.780928678954961,daily_loss 8.35%,0,"{""daily_loss"": 2619, ""max_positions"": 174}","{""AUDUSD=X"": -1.51652, ""EURUSD=X"": -2.908231, ""GBPUSD=X"": -10.928711, ""NZDUSD=X"": -0.878039}"
1m,12,both,0.75,45,pips,10.0,8.0,-127.33634140645498,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,121,19.562142135399124,19.834710743801654,13.706713532662643,27.819188089873425,-0.23624191410288084,0.13410612180305231,29.37758288383523,100.0,70.62241711616477,-29.377582883835288,-4.749491338578962,daily_loss 8.14%,0,"{""daily_loss"": 8853, ""gross_leverage"": 15, ""max_positions"": 280, ""sized_down"": 15}","{""AUDUSD=X"": -2.726036, ""EURUSD=X"": -7.39318, ""GBPUSD=X"": -17.060227, ""NZDUSD=X"": -2.19814}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,68,49.354838709677416,10.294117647058822,5.076512677817478,19.758123521821723,-0.23540283871050166,0.03664370442582088,16.231501735448987,100.0,83.76849826455101,-16.231501735449058,-11.780928678954961,daily_loss 8.35%,0,"{""daily_loss"": 2619, ""max_positions"": 174}","{""AUDUSD=X"": -1.51652, ""EURUSD=X"": -2.908231, ""GBPUSD=X"": -10.928711, ""NZDUSD=X"": -0.878039}"
1m,12,both,0.75,45,pips,20.0,3.0,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 142}",{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 61}",{}
1m,12,both,0.75,45,pips,20.0,5.0,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 670}",{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 266}",{}
1m,12,both,0.75,45,pips,20.0,8.0,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 670}",{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 266}",{}
1m,12,both,0.75,45,pips,40.0,3.0,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 142}",{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 61}",{}
1m,12,both,0.75,45,pips,40.0,5.0,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 670}",{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 266}",{}
1m,12,both,0.75,45,pips,40.0,8.0,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 670}",{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 266}",{}
1m,20,range,0.25,40,pips,10.0,3.0,-104.95379275336285,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,55,8.891882788817783,43.63636363636363,31.373238636001304,56.73041592131869,-0.08316202183204155,0.4021267148714406,5.493899406028921,100.0,94.67140417575786,-5.328595824242133,-0.8614772636026352,max_positions,0,"{""max_positions"": 152}","{""AUDUSD=X"": -3.552321, ""NZDUSD=X"": -1.776275}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,30,21.774193548387096,36.666666666666664,21.87370220401768,54.486753566395066,-0.08399064302444778,0.330326129786631,2.9243773674965325,100.0,97.4802807092666,-2.519719290733436,-1.8288285174678163,max_positions,0,"{""max_positions"": 136}","{""AUDUSD=X"": -1.446351, ""NZDUSD=X"": -1.073368}"
1m,20,range,0.25,40,pips,10.0,5.0,-120.99973060275983,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,133,21.502189289323002,27.819548872180448,20.908320780178542,35.97613540858276,-0.19533839926686253,0.22206270475147694,27.2202281022075,100.0,72.7797718977925,-27.220228102207514,-4.400710504903875,daily_loss 8.04%,0,"{""daily_loss"": 3263, ""gross_leverage"": 3, ""max_positions"": 207, ""sized_down"": 3}","{""AUDUSD=X"": -0.592494, ""EURUSD=X"": -7.173519, ""GBPUSD=X"": -19.526565, ""NZDUSD=X"": 0.07235}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,61,44.274193548387096,22.950819672131146,14.193102378883198,34.913643907451494,-0.16169844302976868,0.1932593944946573,10.76925311803862,100.0,89.78530081748919,-10.21469918251082,-7.4138945679514014,max_positions,0,"{""daily_loss"": 786, ""gross_leverage"": 3, ""max_positions"": 163, ""sized_down"": 3}","{""AUDUSD=X"": -1.468677, ""EURUSD=X"": -2.770506, ""GBPUSD=X"": -5.25221, ""NZDUSD=X"": -0.723306}"
1m,20,range,0.25,40,pips,10.0,8.0,-121.10869775696128,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,133,21.502189289323002,26.31578947368421,19.572721387542718,34.3886470852024,-0.19704459135695104,0.23405016838914067,27.4471516501893,100.0,72.5528483498107,-27.44715165018931,-4.437397370188908,daily_loss 8.12%,0,"{""daily_loss"": 2940, ""gross_leverage"": 3, ""max_positions"": 231, ""sized_down"": 3}","{""AUDUSD=X"": -0.629788, ""EURUSD=X"": -7.433995, ""GBPUSD=X"": -19.061389, ""NZDUSD=X"": -0.321979}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,61,44.274193548387096,22.950819672131146,14.193102378883198,34.913643907451494,-0.15678392476724534,0.21693598285522717,10.469467504024735,100.0,90.08508643150307,-9.914913568496928,-7.196308235199384,max_positions,0,"{""gross_leverage"": 3, ""max_positions"": 165, ""sized_down"": 3}","{""AUDUSD=X"": -1.468677, ""EURUSD=X"": -2.703703, ""GBPUSD=X"": -5.019229, ""NZDUSD=X"": -0.723306}"
1m,20,range,0.25,40,pips,20.0,3.0,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 81}",{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 42}",{}
1m,20,range,0.25,40,pips,20.0,5.0,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 262}",{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 114}",{}
1m,20,range,0.25,40,pips,20.0,8.0,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 262}",{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 114}",{}
1m,20,range,0.25,40,pips,40.0,3.0,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 81}",{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 42}",{}
1m,20,range,0.25,40,pips,40.0,5.0,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 262}",{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 114}",{}
1m,20,range,0.25,40,pips,40.0,8.0,-1000000000.0,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 262}",{},2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,100.0,0.0,0.0,none,0,"{""min_units"": 114}",{}
1m,20,range,0.25,45,pips,10.0,3.0,-110.2910876523657,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,109,17.622094981475243,37.61467889908257,29.088366624359363,46.9842874323006,-0.1204490561550979,0.2965807893110457,13.933196699683839,100.0,86.21734544277112,-13.78265455722885,-2.2282499789389854,max_positions,0,"{""max_positions"": 410}","{""AUDUSD=X"": -6.453765, ""NZDUSD=X"": -7.32889}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,56,40.645161290322584,32.142857142857146,21.400827887722297,45.17760584399612,-0.11868795618415105,0.19733200674018,8.198666710183442,100.0,92.36490442156781,-7.635095578432216,-5.541601629507253,max_positions,0,"{""max_positions"": 349}","{""AUDUSD=X"": -4.252372, ""NZDUSD=X"": -3.382724}"
1m,20,range,0.25,45,pips,10.0,5.0,-120.9067464810017,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,144,23.28056584708656,29.166666666666668,22.361145223908757,37.05487841219908,-0.19382792478636435,0.20952704403793398,28.703532446622788,100.0,71.29646755337721,-28.703532446622845,-4.6405172025527,daily_loss 8.02%,0,"{""daily_loss"": 7667, ""gross_leverage"": 14, ""max_positions"": 310, ""sized_down"": 14}","{""AUDUSD=X"": -0.764399, ""EURUSD=X"": -7.167111, ""GBPUSD=X"": -20.223047, ""NZDUSD=X"": -0.548976}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,93,67.5,25.806451612903224,17.998399469266026,35.533966786557926,-0.1629430326595247,0.17390433031645425,15.911897054700939,100.0,84.49520380496988,-15.50479619503021,-11.25348110929612,max_positions,0,"{""daily_loss"": 1992, ""gross_leverage"": 5, ""max_positions"": 313, ""sized_down"": 5}","{""AUDUSD=X"": -1.631499, ""EURUSD=X"": -4.382455, ""GBPUSD=X"": -8.316169, ""NZDUSD=X"": -1.174673}"
1m,20,range,0.25,45,pips,10.0,8.0,-121.33344692261554,2026-07-29 23:00:00+00:00,2026-08-05 03:27:00+00:00,6.185416666666667,147,23.76557763556753,28.57142857142857,21.887167862697986,36.34716537163525,-0.19708386472294445,0.20777330302229757,29.763639391659087,100.0,70.23636060834092,-29.763639391659137,-4.811905324350416,daily_loss 8.18%,0,"{""daily_loss"": 7617, ""gross_leverage"": 15, ""max_positions"": 346, ""sized_down"": 15}","{""AUDUSD=X"": -1.249111, ""EURUSD=X"": -7.560529, ""GBPUSD=X"": -20.567611, ""NZDUSD=X"": -0.386387}",2026-08-05 03:25:00+00:00,2026-08-06 12:29:00+00:00,1.3777777777777778,93,67.5,25.806451612903224,17.998399469266026,35.533966786557926,-0.15926320340044936,0.1921380343226768,15.570427032202389,100.0,84.83742792606384,-15.16257207393624,-11.00509263430856,max_positions,0,"{""daily_loss"": 1988, ""gross_leverage"": 5, ""max_positions"": 315, ""sized_down"": 5}","{""AUDUSD=X"": -1.631499, ""EURUSD=X"": -4.482865, ""GBPUSD=X"": -7.873535, ""NZDUSD=X"": -1.174673}"
